model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,synonym,oldleetcode.json,Q00016,0.0,0.8369620253164557,0.9953004717826843
claude,synonym,oldleetcode.json,Q00016,0.0,0.8369620253164557,0.9953004717826843
claude,synonym,oldleetcode.json,Q00016,0.0,0.8369620253164557,0.9953004717826843
claude,synonym,oldleetcode.json,Q00016,0.0,0.4308860759493679,0.9812017679214478
claude,synonym,oldleetcode.json,Q00016,0.0,0.8369620253164557,0.9953004717826843
claude,synonym,oldleetcode.json,Q00016,0.05,0.8369620253164557,
claude,synonym,oldleetcode.json,Q00016,0.05,0.8369620253164557,
claude,synonym,oldleetcode.json,Q00016,0.05,0.44455696202531714,
claude,synonym,oldleetcode.json,Q00016,0.05,0.6100227198961374,
claude,synonym,oldleetcode.json,Q00016,0.05,0.6041379310344829,
claude,synonym,oldleetcode.json,Q00016,0.1,0.6100227198961374,0.9859896898269653
claude,synonym,oldleetcode.json,Q00016,0.1,0.6100227198961374,0.9859896898269653
claude,synonym,oldleetcode.json,Q00016,0.1,0.6100227198961374,0.9859896898269653
claude,synonym,oldleetcode.json,Q00016,0.1,0.6041379310344829,0.9849033355712891
claude,synonym,oldleetcode.json,Q00016,0.1,0.6100227198961374,0.9859896898269653
claude,synonym,oldleetcode.json,Q00016,0.15,0.6502830840046029,
claude,synonym,oldleetcode.json,Q00016,0.15,0.8369620253164557,
claude,synonym,oldleetcode.json,Q00016,0.15,0.8369620253164557,
claude,synonym,oldleetcode.json,Q00016,0.15,0.6041379310344829,
claude,synonym,oldleetcode.json,Q00016,0.15,0.8369620253164557,
claude,synonym,oldleetcode.json,Q00016,0.2,0.6100227198961374,0.9859896898269653
claude,synonym,oldleetcode.json,Q00016,0.2,0.41721518987341816,0.9802139401435852
claude,synonym,oldleetcode.json,Q00016,0.2,0.41721518987341816,0.9802139401435852
claude,synonym,oldleetcode.json,Q00016,0.2,0.6187203051846712,0.9867016673088074
claude,synonym,oldleetcode.json,Q00016,0.2,0.4332296564195303,0.9806383848190308
claude,synonym,oldleetcode.json,Q00016,0.25,0.6041379310344829,
claude,synonym,oldleetcode.json,Q00016,0.25,0.6100227198961374,
claude,synonym,oldleetcode.json,Q00016,0.25,0.6100227198961374,
claude,synonym,oldleetcode.json,Q00016,0.25,0.6100227198961374,
claude,synonym,oldleetcode.json,Q00016,0.25,0.44455696202531714,
claude,synonym,oldleetcode.json,Q00016,0.3,0.6100227198961374,0.9859896898269653
claude,synonym,oldleetcode.json,Q00016,0.3,0.8369620253164557,0.9953004717826843
claude,synonym,oldleetcode.json,Q00016,0.3,0.6100227198961374,0.9859896898269653
claude,synonym,oldleetcode.json,Q00016,0.3,0.41721518987341816,0.9802139401435852
claude,synonym,oldleetcode.json,Q00016,0.3,0.8369620253164557,0.9953004717826843
claude,synonym,oldleetcode.json,Q00016,0.35,0.6100227198961374,
claude,synonym,oldleetcode.json,Q00016,0.35,0.6041379310344829,
claude,synonym,oldleetcode.json,Q00016,0.35,0.6041379310344829,
claude,synonym,oldleetcode.json,Q00016,0.35,0.8369620253164557,
